time_ps,OPA_COM_x_A,OPA_COM_y_A,OPA_COM_z_A,OPA_disp_x_A,OPA_disp_y_A,OPA_disp_z_A,OPA_disp_norm_A,F_OPA_x_eV_A,F_OPA_y_eV_A,F_OPA_z_eV_A,F_OPA_norm_eV_A
0.0,23.82706467691491,23.36812621558184,25.830663686629208,0.0,0.0,0.0,0.0,0.3407807199012025,0.3728845151124802,0.2115550763897836,0.5476585715693114
0.1,23.83761637839853,23.029831100149057,25.42098746999543,0.010551701483617393,-0.338295115432782,-0.40967621663377685,0.53140335528226,-0.3150847203963787,0.5920374694681492,0.24575923649800102,0.7142719010332089
0.2,23.963183220434974,23.153141028055934,25.71111815862656,0.13611854352006247,-0.21498518752590456,-0.1195455280026465,0.2811370164368311,-0.33949393624521484,0.47639861914889403,-0.060765424122725786,0.5881362204821752
0.3,23.796332203236116,23.33290645295318,25.382966184323827,-0.03073247367879617,-0.035219762628660334,-0.4476975023053811,0.45013105890230876,0.7843970444648529,-0.18855041180293886,-0.1534122134313809,0.8211974722234414
0.4,23.987372960745024,22.92163846208384,25.29846786332726,0.16030828383011198,-0.44648775349799763,-0.5321958233019473,0.7129393061322133,0.37949388981586774,-0.26640105448950935,0.12104513988337295,0.4792046119666273
0.5,23.929453263926238,22.80872289225112,24.80233599911951,0.10238858701132614,-0.5594033233307201,-1.028327687509698,1.175105669207103,-0.3462045935496767,-0.1875317580460545,0.08846238454751676,0.4035484783152744
0.6,23.357286869654654,22.777162194909664,25.045773030885226,-0.4697778072602574,-0.5909640206721747,-0.7848906557439825,1.0890284676708397,0.36557734996378644,-0.284151495696801,-0.11748120319483601,0.47769310693936146
0.7,23.219201146147086,23.146951444922255,25.32186941022708,-0.6078635307678262,-0.22117477065958369,-0.5087942764021278,0.8229750706512392,0.1274311725237432,-0.04944004442544306,0.10140391016095063,0.17019334510930775
0.8,23.426988731701297,23.077587013454984,25.535524447778098,-0.4000759452136151,-0.2905392021268547,-0.29513923885111026,0.5758306697464886,0.10817621708874581,0.8892927241929789,0.5026273413537958,1.027218519849884
0.9,23.834869235585646,22.754602066331433,26.013447186958153,0.007804558670734707,-0.6135241492504058,0.18278350032894508,0.6402207438391704,0.008638373860520576,0.24272681647404726,-0.3703426831910561,0.44288218741752405
1.0,23.527381043688273,23.11957120002947,25.589795479495056,-0.29968363322663905,-0.2485550155523697,-0.24086820713415236,0.4578289735132306,-0.29362202008712823,-0.12312487824023033,0.13349680930794428,0.3452463242630095
1.1,23.919079510714475,22.909951007360974,25.3481303713324,0.09201483379956343,-0.4581752082208652,-0.4825333152968092,0.6717362960557695,0.0783368799496047,0.38195108132508926,0.2771091168857296,0.4783437654520363
1.2,23.952690599353947,23.306271494408385,25.552870736048547,0.1256259224390348,-0.0618547211734537,-0.2777929505806611,0.3110897013924018,-0.43146330710803493,0.2707855299619082,0.0799305345622705,0.5156299826161821
1.3,23.85570794693802,23.225621410521665,25.366671109821695,0.028643270023106737,-0.14250480506017382,-0.46399257680751305,0.4862274855613683,-0.22010940718011396,0.05273970465368771,-0.03463039484421432,0.22897356140656414
1.4,23.92951507226958,23.398407744457614,25.10881231986073,0.10245039535466915,0.03028152887577562,-0.7218513667684796,0.729713950945783,0.08802214726006585,-0.06090118482231466,0.01071409626215436,0.10757157886611667
1.5,24.04305563066188,22.673321543457202,25.025173327138397,0.2159909537469673,-0.6948046721246364,-0.8054903594908112,1.085458586837556,-0.2547631626843747,0.4452045301359744,-0.13803059025592956,0.5311909134773855
1.6,23.934366002846602,23.151952975115886,24.574827867848757,0.10730132593169017,-0.21617324046595243,-1.2558358187804508,1.2788150953801782,-0.2713498976696491,0.08927650599714498,0.07515663173884457,0.2953804001329737
1.7,24.144973159884742,23.300793870108638,24.627022170385292,0.31790848296983043,-0.06733234547320066,-1.2036415162439162,1.2467366794624497,0.03125400644585907,5.171216190036354e-05,0.599675162360775,0.6004890639682686
1.8,24.060167387390845,22.761326042918302,25.155090996149916,0.2331027104759329,-0.6068001726635366,-0.6755726904792922,0.9375189509002759,-0.40992501940912796,0.051146550647652944,-0.07702396465167749,0.4202227770021393
1.9,24.198226129593987,22.994741850068323,25.038128782986806,0.3711614526790754,-0.37338436551351606,-0.7925349036424016,0.9514663850374554,-0.4786031052885633,0.11600696209054684,-0.038131991929761355,0.4939358222014927
2.0,23.99038752915524,22.779807341007967,25.51646549108911,0.16332285224032717,-0.5883188745738721,-0.3141981955400972,0.6866687398771232,-0.027463068217755793,0.2261024940037215,0.10044233018986465,0.24892814144769937
2.1,24.242708500034304,23.168872594194525,25.371790859809597,0.4156438231193924,-0.19925362138731373,-0.4588728268196114,0.6504045391344412,-0.6530390526550411,0.16711202085614396,-0.17488997466163037,0.6963999820823976
2.2,23.583131695354343,22.676891324764323,24.709873814145478,-0.24393298156056886,-0.6912348908175154,-1.12078987248373,1.3392083154007919,0.3787135485457056,-0.005816370863069187,0.5824264819730959,0.69475059476452
2.3,23.562976342705554,23.034169138585018,24.91312290109602,-0.26408833420935807,-0.3339570769968212,-0.9175407855331876,1.0115093032980929,0.10481100921700581,0.011373159828831803,-0.09592359057207123,0.14253431743204084
2.4,23.4938201661494,23.291712444785265,25.267037906358915,-0.3332445107655104,-0.07641377079657374,-0.5636257802702929,0.6592154340638515,0.22606817041066174,0.06758037755981916,0.033809824324352866,0.23836322980861646
2.5,23.486807489026695,23.2137534683449,24.84389636737978,-0.34025718788821635,-0.1543727472369376,-0.9867673192494273,1.0551377357187912,-0.3447284062814009,-0.04947223768526854,0.1139819811093361,0.3664383555477119
2.6,23.287336824056137,23.294402401342456,24.57150835545936,-0.5397278528587748,-0.07372381423938279,-1.259155331169847,1.371937864464347,-0.27369327290419165,-0.45050626550230066,-0.05276114999612247,0.5297618727680873
2.7,22.98421957329125,23.097868134695915,24.66058366289874,-0.842845103623663,-0.27025808088592385,-1.170080023730467,1.4671450374518586,-0.11153384225141783,0.04665009556703015,0.13972041640924937,0.18476423935748834
2.8,23.298721364918713,23.243387514259968,24.349487491147194,-0.5283433119961991,-0.1247387013218706,-1.4811761954820142,1.57752632973309,-0.1056126036467695,-0.19638693156945997,0.0518983958012047,0.2289438630473765
