time_ps,OPA_COM_x_A,OPA_COM_y_A,OPA_COM_z_A,OPA_disp_x_A,OPA_disp_y_A,OPA_disp_z_A,OPA_disp_norm_A,F_OPA_x_eV_A,F_OPA_y_eV_A,F_OPA_z_eV_A,F_OPA_norm_eV_A
0.0,22.32706467691491,21.868126215581846,24.330663686629208,0.0,0.0,0.0,0.0,-0.07116934148895954,0.10615175007940322,-0.920665416074344,0.9294934521384415
0.1,22.2046375604609,22.112134340466497,23.905851144644533,-0.12242711645401272,0.24400812488465107,-0.4248125419846751,0.5049693650910412,-0.17111680039541777,-0.09765764941304977,-0.07908568062026422,0.2123028985803487
0.2,21.971189641671025,22.060426627739798,24.169815263102237,-0.3558750352438871,0.19230041215795168,-0.16084842352697137,0.4353144892799548,0.5286240553968824,0.1838786797107732,-0.1624419074709098,0.5827882412156331
0.3,21.80547152384525,21.690288887008023,24.07750682126835,-0.5215931530696629,-0.17783732857382262,-0.25315686536085735,0.6064436752434325,-0.19635921974696968,0.230120574647671,0.05611578941144635,0.3076709344040851
0.4,21.540740996829335,22.215718491783512,23.964616191719834,-0.7863236800855766,0.34759227620166655,-0.36604749490937394,0.9344068112272128,-0.14525975144942738,-0.00553766381970755,0.25709770337234694,0.29534774451663726
0.5,22.088084264373844,22.41602146716725,24.352668562119618,-0.23898041254106772,0.5478952515854054,0.02200487549040986,0.5981513678271428,-0.11332898501918691,0.20430141819133998,0.030594183206740455,0.23562370926237342
0.6,22.037806190235024,22.57865110594012,24.382385087463227,-0.28925848667988774,0.7105248903582755,0.05172140083401899,0.7688895858569106,-0.0013816434855687953,-0.1949057985106334,0.39241870403598467,0.4381582117330115
0.7,22.045932661974053,22.318984534300977,24.708488859794976,-0.2811320149408587,0.4508583187191313,0.3778251731657676,0.651966482927375,-0.387090777594413,0.030296661704160677,-0.5482576032514195,0.6718210753854441
0.8,21.73394489822618,22.33823068456036,24.796176155549176,-0.593119778688731,0.47010446897851565,0.4655124689199681,0.8885331408255438,0.6959174931160141,-0.42801465937859096,0.019890281740389315,0.8172474100145933
0.9,21.975624296968217,22.18488091656909,25.197582970383433,-0.35144037994669475,0.3167547009872429,0.8669192837542248,0.9876198285775417,-0.12006306627193841,-0.04432517889780563,0.061061972933599495,0.1418041815514831
1.0,22.387944280295585,22.32221861323051,24.81965855199822,0.06087960338067333,0.45409239764866527,0.48899486536901193,0.6700911953363958,-0.2173627560983311,0.13830000002900222,0.06495047898345518,0.2656915927666227
