time_ps,OPA_COM_x_A,OPA_COM_y_A,OPA_COM_z_A,OPA_disp_x_A,OPA_disp_y_A,OPA_disp_z_A,OPA_disp_norm_A,F_OPA_x_eV_A,F_OPA_y_eV_A,F_OPA_z_eV_A,F_OPA_norm_eV_A
0.0,24.827064676914908,24.36812621558184,26.830663686629215,0.0,0.0,0.0,0.0,0.14592291599443874,1.159188515131858,0.3046917183341956,1.2074139945550435
0.1,24.848521269811542,24.436967572040373,26.982734947205067,0.02145659289663371,0.06884135645853462,0.15207126057585185,0.16830087947159258,-0.12421255296671818,0.5891469853062059,0.1216824249177062,0.6142715532594308
0.2,25.11443840052902,24.599594128303917,27.217627380977486,0.2873737236141132,0.23146791272207778,0.38696369434827105,0.534698001106623,0.31234207859794716,-0.846833768481003,0.10308852500679166,0.9084669776555993
0.3,24.856341512410875,24.539238479362115,27.118633878080804,0.029276835495966935,0.17111226378027666,0.2879701914515884,0.3362489718606339,0.3349154760101356,-0.2807090490993671,0.4485362172250844,0.6262193581165906
0.4,24.798301337891335,24.486504953323067,27.45454188935837,-0.02876333902357331,0.11837873774122798,0.6238782027291556,0.6356609686472442,-0.25283359762350655,-0.4748441657560243,-0.04138040784377672,0.5395499494885503
0.5,24.85799409133159,24.32838501898232,27.54571607170229,0.030929414416682732,-0.03974119659951825,0.7150523850730757,0.7168234823037082,-0.10281361738202141,0.7261792378473333,0.3948000296518339,0.8329309628131251
0.6,24.647119009746852,23.963858005043587,28.249167863176652,-0.17994566716805593,-0.4042682105382518,1.4185041765474367,1.4859230559039316,-0.1857420330630165,0.693094646834135,-0.23846288339621097,0.7561381084657431
0.7,24.649715782087185,24.142904951294827,28.537606416071732,-0.1773488948277233,-0.22522126428701128,1.7069427294425168,1.7308468245284803,0.13831455760821365,-0.6103144861885375,0.376706679339188,0.7304263215114116
0.8,24.879640792432586,23.93115243560225,28.78234117974413,0.05257611551767738,-0.43697377997958853,1.9516774931149143,2.000688723775864,-0.561840848455558,-0.14707811020772377,0.13775253044582103,0.5968859766653624
0.9,24.887532868895576,24.164534112985386,28.947271428155613,0.060468191980667996,-0.20359210259645266,2.1166077415263977,2.12723634746366,-0.282522352429857,-0.24461306051639387,-0.326270734890733,0.4960917470023426
1.0,25.32110510998091,23.855611351154113,28.558183395046076,0.4940404330660009,-0.5125148644277253,1.7275197084168603,1.8684410022080133,0.17455752527872637,-0.4648512797006905,0.31874642042123935,0.5900477289187344
1.1,25.510001080159594,23.906567990473103,28.841632850725105,0.6829364032446854,-0.46155822510873534,2.01096916409589,2.173346522068406,-0.056669195601862954,-0.2551322535475904,-0.03741804813098226,0.26401510346259865
1.2,25.286960342302635,24.008370022053295,28.933920542088035,0.45989566538772664,-0.3597561935285434,2.1032568554588202,2.182800481459332,0.2972212479645529,-0.0009102918789791747,0.043944943779610224,0.3004537517767157
1.3,25.448486000540527,24.051380051434293,29.19815738395272,0.6214213236256185,-0.31674616414754553,2.3674936973235035,2.468100281760308,-0.3231463684288247,-0.23764593166226788,-0.24503836158450198,0.4700457030038485
1.4,25.438343422959814,24.181322959199743,28.821450931800776,0.6112787460449063,-0.18680325638209538,1.9907872451715605,2.090882832082888,-0.18577117805178722,0.19933741853816744,-0.09782659521881398,0.28951058660490303
1.5,25.200840542020075,24.20083788102233,29.253565274790827,0.37377586510516636,-0.1672883345595082,2.4229015881616114,2.4572639032327945,0.32276040486357727,-0.5083877998521495,-0.355843273092886,0.6994689907291587
1.6,25.049251860066487,24.008802295989327,29.00638901916999,0.22218718315157915,-0.3593239195925122,2.1757253325407753,2.216362232625305,-0.3399854158859359,0.3501625054112667,0.42063977648053874,0.6443148956594328
1.7,25.157454260272463,24.01963423422903,29.22294754508416,0.33038958335755453,-0.348491981352808,2.3922838584549453,2.440005327306165,0.9310514278403041,-0.5048998437239253,-1.2674808184795698,1.6517530804238125
1.8,24.9694935451481,24.035964321224014,29.153602394391683,0.14242886823319267,-0.3321618943578244,2.322938707762468,2.35088531123718,0.004821616508078552,0.35694825640420946,0.385350203382012,0.5252904767672019
1.9,25.18899993234187,24.209316178890813,28.918961689340065,0.36193525542696037,-0.1588100366910261,2.08829800271085,2.1253720391971167,-0.3884523183778814,0.3763956154381436,0.006768538445305117,0.540938699010244
2.0,24.85496579896112,24.341886626115887,28.869717994602638,0.02790112204621309,-0.02623958946595195,2.039054307973423,2.039413999052609,0.23570538987559386,0.1407900169394105,0.04438889511378885,0.2781173020429117
2.1,24.8077931054362,23.929125727199647,28.7977744142305,-0.019271571478707727,-0.43900048838219163,1.967110727601284,2.015593569376305,0.2731190330913731,0.1684122447254035,0.34542356254093765,0.4714595719345285
2.2,24.588622406611186,24.151990556201007,29.345406309638317,-0.23844227030372167,-0.21613565938083212,2.514742623009102,2.5352514272754645,0.5232773708270242,-0.15672826988580146,-1.0264228407543974,1.1627238732490903
2.3,24.924459711599056,24.159003106207546,29.160798676844323,0.09739503468414767,-0.20912310937429268,2.3301349902151074,2.341526711417202,-0.13305800040397897,-0.49289913401881247,0.42172823884395927,0.6621998906874178
2.4,24.803512447157836,24.444803748307443,29.17971281805236,-0.023552229757072496,0.07667753272560418,2.3490491314231434,2.3504182549902137,-0.08619501270962937,-0.8001772063001833,-0.4986609817252061,0.9467713115602551
2.5,25.195350172579413,24.471612926530902,29.0783686516558,0.3682854956645052,0.10348671094906337,2.2477049650265855,2.280026604113441,0.19969890866880835,0.027805389705584105,-0.023658698062636097,0.20300868901160718
2.6,25.2155795362513,24.061021620128503,28.64003166396717,0.38851485933639296,-0.30710459545333535,1.8093679773379563,1.8759183100257275,-0.43265436818004277,0.15506688984729067,0.14211803955314206,0.481074921190673
2.7,25.44191524188397,24.260991076742922,28.41470037707955,0.6148505649690605,-0.10713513883891679,1.5840366904503362,1.7025543726735017,0.5878473783144493,0.49851075207662965,0.31250641734394113,0.8317077437467586
2.8,25.3410888738462,24.696583380592717,28.56484392226534,0.5140241969312918,0.32845716501087807,1.7341802356361242,1.8383378563117296,0.9229910889834894,-0.2251474470869112,0.12818953766131314,0.9586639040031194
2.9,25.339208556331403,24.72227638772741,28.75980564224204,0.5121438794164952,0.35415017214556954,1.929141955612824,2.027141431316568,0.48436614989703886,-0.4989444274380217,-0.1808420260962862,0.7185123153016557
3.0,25.642417105815543,25.08757657641595,28.364452648742134,0.8153524289006349,0.719450360834113,1.5337889621129186,1.8801374910675879,-0.31620441583856973,0.44627770287999,0.13268422365494947,0.5628091362891762
3.1,25.675023870211067,25.033506269270458,28.68304381063724,0.847959193296159,0.6653800536886187,1.8523801240080253,2.1431466429439983,-0.7118605827611022,0.3958958286985679,0.29479972150465494,0.8662481585949398
3.2,25.842776343112046,24.842180081115067,28.741558143109582,1.015711666197138,0.4740538655332287,1.9108944564803672,2.2153814299310537,0.14725495378807185,0.36908469348927797,-0.02808116847293607,0.3983667712121668
3.3,25.67222428243848,24.760082118932704,28.699994155401168,0.8451596055235733,0.3919559033508655,1.8693304687719525,2.0886169084969897,0.3476539870668002,0.021825734518098217,0.025033990385561977,0.34923682235028103
3.4,25.17512146285302,24.88062958160496,28.905540020987154,0.3480567859381125,0.5125033660231217,2.0748763343579384,2.1653902718219724,0.1298548468941252,0.39425309024380917,-0.3107046459350167,0.5184931604508336
3.5,25.311232530649274,24.839672029757953,29.068546314260267,0.4841678537343661,0.47154581417611396,2.237882627631052,2.337710978823006,-0.023246000506446762,-0.05452747942939551,-0.3240715675512038,0.32944802844692106
3.6,25.474771291676475,24.52690165571223,29.347908277564148,0.6477066147615673,0.15877544013039113,2.517244590934933,2.6040840673422325,0.18794381412687056,0.4853757250113171,0.4203733891474797,0.6690487710190908
3.7,25.714548246923428,24.56977700142742,29.090422196761487,0.88748357000852,0.2016507858455796,2.259758510132272,2.4361442179358828,0.5017459852772352,-0.10161846079874759,0.4489859526006015,0.6809285799183346
3.8,25.679576286207354,24.527873882435124,29.074140138618677,0.8525116092924456,0.1597476668532849,2.243476451989462,2.405302881483887,0.1300105557544442,0.2579629740788216,-0.22167641065347898,0.3641264500738447
3.9,25.627620268860458,24.610299405089798,29.33945973409703,0.8005555919455496,0.24217318950795885,2.508796047467815,2.644540549377505,0.2899995351858553,0.10333087244613548,0.05305133809529594,0.31239629332338925
4.0,25.647823810540043,24.458419665011718,29.080685010357733,0.8207591336251348,0.09029344942987905,2.250021323728518,2.3967466323481212,0.20775955947233493,0.08408410555066315,0.16328002259580177,0.27729864250890096
4.1,25.55260518510541,24.557073925748313,28.857270209519346,0.7255405081905018,0.18894771016647383,2.0266065228901304,2.1608434151560614,-0.34011707121652024,0.20510722246894542,0.2818300025067684,0.48700795183938633
