time_ps,OPA_COM_x_A,OPA_COM_y_A,OPA_COM_z_A,OPA_disp_x_A,OPA_disp_y_A,OPA_disp_z_A,OPA_disp_norm_A,F_OPA_x_eV_A,F_OPA_y_eV_A,F_OPA_z_eV_A,F_OPA_norm_eV_A
0.0,23.32706467691491,22.86812621558184,25.330663686629205,0.0,0.0,0.0,0.0,1.23252626219374,-0.08376185279168506,0.6655647733939789,1.4032510475903257
0.1,23.676117372926864,22.98648828200139,25.653868213813098,0.34905269601195243,0.11836206641955016,0.3232045271838935,0.490212739280083,-0.2551348253736516,0.4309385156327705,0.3094083952974529,0.5886725222521977
0.2,23.829618673845218,23.091028100550172,25.337683990205594,0.5025539969303061,0.22290188496833352,0.007020303576389608,0.5498136546279722,-1.0087375394603217,-0.0032841943731838352,-0.290780777542877,1.0498169697797732
0.3,23.58800951914772,22.945771877570465,24.76586995946549,0.26094484223281,0.0776456619886261,-0.564793727163714,0.6269872516702695,0.008480096688069594,0.16427048085395413,0.1293608756148048,0.20926284682106694
0.4,24.059270980689337,22.837942801233005,24.35922667183923,0.7322063037744257,-0.030183414348833537,-0.9714370147899736,1.2168512577520785,-0.31766984739210047,-0.12999093677315665,-0.13962546816919374,0.3705496551701941
0.5,24.11548765593322,22.65510003396293,24.151906455287033,0.788422979018307,-0.21302618161890763,-1.1787572313421713,1.4340361077534607,0.3861283499772481,0.00196346305221784,0.4049598490188022,0.5595457417947532
0.6,24.023174997439042,22.111386866126818,24.321404943157045,0.6961103205241308,-0.756739349455021,-1.0092587434721594,1.440773137113827,-0.07990338548698617,0.3826259274165975,0.3543641640687824,0.5275993860116407
0.7,24.05021080107123,22.019678999974097,24.341328233422985,0.7231461241563188,-0.8484472156077416,-0.9893354532062197,1.490499122282731,0.22361509964905202,-0.17872426216259396,-0.03326102219816329,0.28818808142302793
0.8,24.147332578416652,21.97744433731262,23.994685451760635,0.8202679015017402,-0.8906818782692199,-1.3359782348685698,1.803050604546027,-0.07010283848366156,0.36959697657949087,0.14572564286125267,0.4034257007770978
0.9,23.900255996615666,21.927638457849532,24.17510051534879,0.5731913197007543,-0.9404877577323063,-1.1555631712804129,1.596368301565863,-0.13423875823656717,-0.4499802202415273,-0.2962583357322375,0.555221797403834
1.0,23.795352696233,21.769687061346108,23.696712819224867,0.46828801931808783,-1.0984391542357308,-1.6339508674043373,2.0237731299941584,0.2617874883742597,-0.10749488196824819,0.3999805400936933,0.4899717044608937
1.1,23.56053186187403,21.395016184504698,24.23925407614707,0.23346718495911745,-1.473110031077141,-1.0914096104821347,1.8481707247885937,0.5068429024898649,0.03775964909432039,0.34443341639585257,0.6139624558832532
1.2,24.10900658552938,21.249773303776408,24.141649676920164,0.781941908614467,-1.618352911805431,-1.189014009709041,2.1550530413150213,-0.1742811332712777,-0.10451991782589332,0.3709799835752676,0.42299465108929946
1.3,23.864947320891115,21.040921300320296,24.14357724195132,0.5378826439762037,-1.827204915261543,-1.1870864446778846,2.244364000821782,-0.4946946753202681,-0.19592906424009532,-0.00439147638485915,0.5320999013992238
1.4,23.966558328855637,20.68974414114069,23.87248466902911,0.6394936519407253,-2.1783820744411493,-1.458179017600095,2.6982562221716804,-0.37768173084966056,-0.008916176382698149,0.11589204884335791,0.39516320046784986
1.5,23.52278118783056,20.4764385319216,24.101545701977837,0.19571651091564846,-2.3916876836602405,-1.2291179846513671,2.696146499916227,0.5687078687394224,0.08233014632728852,-0.38843260110023325,0.6936041944494726
1.6,23.28744142429199,20.501084838515588,23.81161791026652,-0.039623252622920546,-2.3670413770662506,-1.5190457763626846,2.8128197513487105,0.08249353371498747,0.26227396016149473,0.29682548742533,0.40459632137337065
1.7,23.544903981090066,21.03691009878807,23.476021467444316,0.21783930417515407,-1.8312161167937688,-1.854642219184889,2.6154357552866436,0.08626675337594691,-0.2220670798826916,0.08880546001652845,0.2542482063543407
1.8,23.66268914581132,20.824321743424647,24.412937235400427,0.33562446889640896,-2.0438044721571913,-0.917726451228777,2.2653923156523454,0.11750482129244721,-0.18949789877114132,-0.2758603180519943,0.35470516170672667
1.9,23.819870874184456,20.515665940341904,24.620269298029417,0.49280619726954455,-2.3524602752399346,-0.7103943885997879,2.506309534355899,-0.6362037232489957,-0.1954575433282918,-0.04653168980995437,0.667176158803944
