time_ps,OPA_COM_x_A,OPA_COM_y_A,OPA_COM_z_A,OPA_disp_x_A,OPA_disp_y_A,OPA_disp_z_A,OPA_disp_norm_A,F_OPA_x_eV_A,F_OPA_y_eV_A,F_OPA_z_eV_A,F_OPA_norm_eV_A
0.0,23.82706467691491,23.36812621558184,25.830663686629208,0.0,0.0,0.0,0.0,-1.450587804366087,0.5286396050159252,0.05948200136612802,1.5450575777793971
0.1,23.782009656264297,23.336342375716068,26.28426125251053,-0.04505502065061506,-0.0317838398657706,0.4535975658813207,0.4569364497781933,-0.290075664317901,-0.12548469189170408,0.005589774068022191,0.3161036926433461
0.2,23.911256612724,23.322154008674378,25.932799440496122,0.08419193580908768,-0.045972206907460844,0.10213575386691431,0.14011937082782963,0.340136307933113,-0.024824259412586036,0.14582062218623526,0.3709078129192395
0.3,24.05869000169674,23.58666863131842,25.82779698585697,0.2316253247818274,0.21854241573658229,-0.002866700772237607,0.31846396425590406,-0.09471956968871242,-0.12510827146120906,-0.021993741599622973,0.15845378234544422
0.4,23.955163465093435,23.764960605670773,25.778832175242766,0.12809878817852294,0.39683439008893373,-0.051831511386442486,0.4202063044061393,0.1410102612122297,-0.3989742537369493,-0.1917565271644739,0.46458036400850655
0.5,23.910050106147388,23.60599597318098,25.487342283000146,0.0829854292324761,0.23786975759914242,-0.34332140362906216,0.42583821955644435,0.12283233208260702,-0.06870168413113076,0.12308020892074034,0.18696641686484394
0.6,24.193711534264853,23.827416251988193,25.602507173874525,0.3666468573499415,0.4592900364063546,-0.2281565127546834,0.630422596247245,-0.20858983704763506,-0.20279766759044238,-0.05603243688282933,0.2962705656704877
0.7,24.31979538682042,24.1745239861855,25.38909503153482,0.4927307099055085,0.8063977706036596,-0.4415686550943896,1.0430933774501718,0.18972758069455686,-0.49042581618506853,-0.002366526325140894,0.5258513444918134
0.8,24.45766797869948,24.35433904826141,25.329453666876844,0.6306033017845678,0.9862128326795698,-0.5012100197523637,1.2733765191268545,-0.3642038827206096,-0.43787834982802865,0.02080075977168261,0.5699250731841549
0.9,24.72509795779798,24.100363851248446,24.969574493337802,0.8980332808830696,0.7322376356666069,-0.8610891932914058,1.4436448065446974,-0.8022549427372818,-0.04056578500546015,-0.27385239901931235,0.8486776257850451
1.0,23.966951580704666,23.952079393877106,25.141791289516327,0.13988690378975477,0.5839531782952676,-0.6888723971128812,0.9138461795056517,0.13674829404921485,0.1254765461801104,0.06800453420389585,0.1976589897751902
1.1,24.166938775439007,23.67686718890867,25.090882554565027,0.33987409852409556,0.3087409733268309,-0.7397811320641807,0.870695994487471,0.403556215390505,0.47323058460318634,0.12401001982440496,0.6341792256145186
1.2,24.088834628667467,23.95711483144155,25.16300360894669,0.26176995175255513,0.5889886158597122,-0.6676600776825197,0.9280092007000269,-0.3226981673586695,-0.6285890112525454,0.11830442933254814,0.7164176088593833
1.3,24.113773203869595,24.026258033782657,25.592078662919118,0.2867085269546834,0.6581318182008182,-0.23858502371009038,0.7564800612677004,-0.45076579631617086,-0.35771498305131866,-0.41603676062079575,0.7100960487256651
1.4,24.240691994762617,24.269928998931583,25.746086442965545,0.41362731784770546,0.9018027833497442,-0.08457724366366293,0.9957354710328316,0.2983732650236157,-0.4311862905924373,-0.44668894255831315,0.6888245305443053
1.5,24.259908153084787,23.762243777995966,25.435715050757942,0.4328434761698752,0.3941175624141273,-0.39494863587126616,0.7061632621728837,0.06706754491447553,0.10831057157274948,0.09976411048049139,0.16180887872806785
1.6,23.764012597213515,24.083239730257016,25.455787928415393,-0.06305207970139648,0.7151135146751777,-0.3748757582138147,0.8098732849786683,0.14054587821813191,-0.05339393117504887,-0.01321479529417835,0.1509260964349733
1.7,23.772982338357174,24.335940322525744,25.507671696593526,-0.054082338557737586,0.967814106943905,-0.3229919900356819,1.0217205442637982,0.029275015979582597,-0.32391680843871495,0.050103847178784466,0.32907373163448184
1.8,23.852296948719278,24.048479399820987,25.270888972948107,0.02523227180436649,0.6803531842391486,-0.5597747136811009,0.8813993719770379,-0.45879996224322017,0.015854239113969548,-0.160741104138181,0.48640154688469556
1.9,23.859904205803065,24.30631467276142,24.69336871304319,0.03283952888815378,0.9381884571795815,-1.1372949735860196,1.4746917890822557,0.21821385076552535,-0.04024308679919564,-0.19834242631869947,0.2976180585566596
2.0,23.657885126262247,24.746310945116534,24.314370829511166,-0.16917955065266455,1.378184729534695,-1.5162928571180423,2.0560055684819663,0.552605544727231,-0.19445875176732647,-0.13221106356956513,0.6005554591645821
2.1,23.714175420775074,24.66882390883078,24.42837735166332,-0.11288925613983736,1.3006976932489422,-1.4022863349658898,1.9159763669228786,0.0037936633887221127,-0.23068414095864398,0.185829016984712,0.2962464992624197
2.2,23.556172949219338,24.671908319354706,24.16699994674272,-0.2708917276955738,1.3037821037728676,-1.6636637398864877,2.1309638996626368,0.5177190892547554,0.23668980243123816,0.3160274876114251,0.6510979118993558
2.3,24.151485197059348,24.80711503439676,24.235409131597294,0.3244205201444359,1.43898881881492,-1.5952545550319144,2.17273435788069,0.15648965052516717,-0.2502411375179715,0.041855696192623235,0.2980965228437703
